CART_Dose,Tumor_Init,responses
1740000,3500000,CR
1760000,3500000,CR
1780000,3500000,CR
1800000,3500000,CR
1820000,3500000,CR
1840000,3500000,CR
1860000,3500000,CR
1880000,3500000,CR
1900000,3500000,CR
1920000,3500000,CR
1940000,3500000,CR
1960000,3500000,CR
1980000,3500000,CR
2000000,3500000,CR
100000,3600000,NR
120000,3600000,NR
140000,3600000,NR
160000,3600000,NR
180000,3600000,NR
200000,3600000,NR
220000,3600000,NR
240000,3600000,NR
260000,3600000,NR
280000,3600000,NR
300000,3600000,NR
320000,3600000,NR
340000,3600000,NR
360000,3600000,NR
380000,3600000,NR
400000,3600000,NR
420000,3600000,NR
440000,3600000,NR
460000,3600000,NR
480000,3600000,CR
500000,3600000,CR
520000,3600000,CR
540000,3600000,CR
560000,3600000,CR
580000,3600000,CR
600000,3600000,CR
620000,3600000,CR
640000,3600000,CR
660000,3600000,CR
680000,3600000,CR
700000,3600000,CR
720000,3600000,CR
740000,3600000,CR
760000,3600000,CR
780000,3600000,CR
800000,3600000,CR
820000,3600000,CR
840000,3600000,CR
860000,3600000,CR
880000,3600000,CR
900000,3600000,CR
920000,3600000,CR
940000,3600000,CR
960000,3600000,CR
980000,3600000,CR
1000000,3600000,CR
1020000,3600000,CR
1040000,3600000,CR
1060000,3600000,CR
1080000,3600000,CR
1100000,3600000,CR
1120000,3600000,CR
1140000,3600000,CR
1160000,3600000,CR
1180000,3600000,CR
1200000,3600000,CR
1220000,3600000,CR
1240000,3600000,CR
1260000,3600000,CR
1280000,3600000,CR
1300000,3600000,CR
1320000,3600000,CR
1340000,3600000,CR
1360000,3600000,CR
1380000,3600000,CR
1400000,3600000,CR
1420000,3600000,CR
1440000,3600000,CR
1460000,3600000,CR
1480000,3600000,CR
1500000,3600000,CR
1520000,3600000,CR
1540000,3600000,CR
1560000,3600000,CR
1580000,3600000,CR
1600000,3600000,CR
1620000,3600000,CR
1640000,3600000,CR
1660000,3600000,CR
1680000,3600000,CR
1700000,3600000,CR
1720000,3600000,CR
1740000,3600000,CR
1760000,3600000,CR
1780000,3600000,CR
1800000,3600000,CR
1820000,3600000,CR
1840000,3600000,CR
1860000,3600000,CR
1880000,3600000,CR
1900000,3600000,CR
1920000,3600000,CR
1940000,3600000,CR
1960000,3600000,CR
1980000,3600000,CR
2000000,3600000,CR
100000,3700000,NR
120000,3700000,NR
140000,3700000,NR
160000,3700000,NR
180000,3700000,NR
200000,3700000,NR
220000,3700000,NR
240000,3700000,NR
260000,3700000,NR
280000,3700000,NR
300000,3700000,NR
320000,3700000,NR
340000,3700000,NR
360000,3700000,NR
380000,3700000,NR
400000,3700000,NR
420000,3700000,NR
440000,3700000,NR
460000,3700000,NR
480000,3700000,CR
500000,3700000,CR
520000,3700000,CR
540000,3700000,CR
560000,3700000,CR
580000,3700000,CR
600000,3700000,CR
620000,3700000,CR
640000,3700000,CR
660000,3700000,CR
680000,3700000,CR
700000,3700000,CR
720000,3700000,CR
740000,3700000,CR
760000,3700000,CR
780000,3700000,CR
800000,3700000,CR
820000,3700000,CR
840000,3700000,CR
860000,3700000,CR
880000,3700000,CR
900000,3700000,CR
920000,3700000,CR
940000,3700000,CR
960000,3700000,CR
980000,3700000,CR
1000000,3700000,CR
1020000,3700000,CR
1040000,3700000,CR
1060000,3700000,CR
1080000,3700000,CR
1100000,3700000,CR
1120000,3700000,CR
1140000,3700000,CR
1160000,3700000,CR
1180000,3700000,CR
1200000,3700000,CR
1220000,3700000,CR
1240000,3700000,CR
1260000,3700000,CR
1280000,3700000,CR
1300000,3700000,CR
1320000,3700000,CR
1340000,3700000,CR
1360000,3700000,CR
1380000,3700000,CR
1400000,3700000,CR
1420000,3700000,CR
1440000,3700000,CR
1460000,3700000,CR
1480000,3700000,CR
1500000,3700000,CR
1520000,3700000,CR
1540000,3700000,CR
1560000,3700000,CR
1580000,3700000,CR
1600000,3700000,CR
1620000,3700000,CR
1640000,3700000,CR
1660000,3700000,CR
1680000,3700000,CR
1700000,3700000,CR
1720000,3700000,CR
1740000,3700000,CR
1760000,3700000,CR
1780000,3700000,CR
1800000,3700000,CR
1820000,3700000,CR
1840000,3700000,CR
1860000,3700000,CR
1880000,3700000,CR
1900000,3700000,CR
1920000,3700000,CR
1940000,3700000,CR
1960000,3700000,CR
1980000,3700000,CR
2000000,3700000,CR
100000,3800000,NR
120000,3800000,NR
140000,3800000,NR
160000,3800000,NR
180000,3800000,NR
200000,3800000,NR
220000,3800000,NR
240000,3800000,NR
260000,3800000,NR
280000,3800000,NR
300000,3800000,NR
320000,3800000,NR
340000,3800000,NR
360000,3800000,NR
380000,3800000,NR
400000,3800000,NR
420000,3800000,NR
440000,3800000,NR
460000,3800000,NR
480000,3800000,NR
500000,3800000,CR
520000,3800000,CR
540000,3800000,CR
560000,3800000,CR
580000,3800000,CR
600000,3800000,CR
620000,3800000,CR
640000,3800000,CR
660000,3800000,CR
680000,3800000,CR
700000,3800000,CR
720000,3800000,CR
740000,3800000,CR
760000,3800000,CR
780000,3800000,CR
800000,3800000,CR
820000,3800000,CR
840000,3800000,CR
860000,3800000,CR
880000,3800000,CR
900000,3800000,CR
920000,3800000,CR
940000,3800000,CR
960000,3800000,CR
980000,3800000,CR
1000000,3800000,CR
1020000,3800000,CR
1040000,3800000,CR
1060000,3800000,CR
1080000,3800000,CR
1100000,3800000,CR
1120000,3800000,CR
1140000,3800000,CR
1160000,3800000,CR
1180000,3800000,CR
1200000,3800000,CR
1220000,3800000,CR
1240000,3800000,CR
1260000,3800000,CR
1280000,3800000,CR
1300000,3800000,CR
1320000,3800000,CR
1340000,3800000,CR
1360000,3800000,CR
1380000,3800000,CR
1400000,3800000,CR
1420000,3800000,CR
1440000,3800000,CR
1460000,3800000,CR
1480000,3800000,CR
1500000,3800000,CR
1520000,3800000,CR
1540000,3800000,CR
1560000,3800000,CR
1580000,3800000,CR
1600000,3800000,CR
1620000,3800000,CR
1640000,3800000,CR
1660000,3800000,CR
1680000,3800000,CR
1700000,3800000,CR
1720000,3800000,CR
1740000,3800000,CR
1760000,3800000,CR
1780000,3800000,CR
1800000,3800000,CR
1820000,3800000,CR
1840000,3800000,CR
1860000,3800000,CR
1880000,3800000,CR
1900000,3800000,CR
1920000,3800000,CR
1940000,3800000,CR
1960000,3800000,CR
1980000,3800000,CR
2000000,3800000,CR
100000,3900000,NR
120000,3900000,NR
140000,3900000,NR
160000,3900000,NR
180000,3900000,NR
200000,3900000,NR
220000,3900000,NR
240000,3900000,NR
260000,3900000,NR
280000,3900000,NR
300000,3900000,NR
320000,3900000,NR
340000,3900000,NR
360000,3900000,NR
380000,3900000,NR
400000,3900000,NR
420000,3900000,NR
440000,3900000,NR
460000,3900000,NR
480000,3900000,NR
500000,3900000,CR
520000,3900000,CR
540000,3900000,CR
560000,3900000,CR
580000,3900000,CR
600000,3900000,CR
620000,3900000,CR
640000,3900000,CR
660000,3900000,CR
680000,3900000,CR
700000,3900000,CR
720000,3900000,CR
740000,3900000,CR
760000,3900000,CR
780000,3900000,CR
800000,3900000,CR
820000,3900000,CR
840000,3900000,CR
860000,3900000,CR
880000,3900000,CR
900000,3900000,CR
920000,3900000,CR
940000,3900000,CR
960000,3900000,CR
980000,3900000,CR
1000000,3900000,CR
1020000,3900000,CR
1040000,3900000,CR
1060000,3900000,CR
1080000,3900000,CR
1100000,3900000,CR
1120000,3900000,CR
1140000,3900000,CR
1160000,3900000,CR
1180000,3900000,CR
1200000,3900000,CR
1220000,3900000,CR
1240000,3900000,CR
1260000,3900000,CR
1280000,3900000,CR
1300000,3900000,CR
1320000,3900000,CR
1340000,3900000,CR
1360000,3900000,CR
1380000,3900000,CR
1400000,3900000,CR
1420000,3900000,CR
1440000,3900000,CR
1460000,3900000,CR
1480000,3900000,CR
1500000,3900000,CR
1520000,3900000,CR
1540000,3900000,CR
1560000,3900000,CR
1580000,3900000,CR
1600000,3900000,CR
1620000,3900000,CR
1640000,3900000,CR
1660000,3900000,CR
1680000,3900000,CR
1700000,3900000,CR
1720000,3900000,CR
1740000,3900000,CR
1760000,3900000,CR
1780000,3900000,CR
1800000,3900000,CR
1820000,3900000,CR
1840000,3900000,CR
1860000,3900000,CR
1880000,3900000,CR
1900000,3900000,CR
1920000,3900000,CR
1940000,3900000,CR
1960000,3900000,CR
1980000,3900000,CR
2000000,3900000,CR
100000,4000000,NR
120000,4000000,NR
140000,4000000,NR
160000,4000000,NR
180000,4000000,NR
200000,4000000,NR
220000,4000000,NR
240000,4000000,NR
260000,4000000,NR
280000,4000000,NR
300000,4000000,NR
320000,4000000,NR
340000,4000000,NR
360000,4000000,NR
380000,4000000,NR
400000,4000000,NR
420000,4000000,NR
440000,4000000,NR
460000,4000000,NR
480000,4000000,NR
500000,4000000,NR
520000,4000000,CR
540000,4000000,CR
560000,4000000,CR
580000,4000000,CR
600000,4000000,CR
620000,4000000,CR
640000,4000000,CR
660000,4000000,CR
680000,4000000,CR
700000,4000000,CR
720000,4000000,CR
740000,4000000,CR
760000,4000000,CR
780000,4000000,CR
800000,4000000,CR
820000,4000000,CR
840000,4000000,CR
860000,4000000,CR
880000,4000000,CR
900000,4000000,CR
920000,4000000,CR
940000,4000000,CR
960000,4000000,CR
980000,4000000,CR
1000000,4000000,CR
1020000,4000000,CR
1040000,4000000,CR
1060000,4000000,CR
1080000,4000000,CR
1100000,4000000,CR
1120000,4000000,CR
1140000,4000000,CR
1160000,4000000,CR
1180000,4000000,CR
1200000,4000000,CR
1220000,4000000,CR
1240000,4000000,CR
1260000,4000000,CR
1280000,4000000,CR
1300000,4000000,CR
1320000,4000000,CR
1340000,4000000,CR
1360000,4000000,CR
1380000,4000000,CR
1400000,4000000,CR
1420000,4000000,CR
1440000,4000000,CR
1460000,4000000,CR
1480000,4000000,CR
1500000,4000000,CR
1520000,4000000,CR
1540000,4000000,CR
1560000,4000000,CR
1580000,4000000,CR
1600000,4000000,CR
1620000,4000000,CR
1640000,4000000,CR
1660000,4000000,CR
1680000,4000000,CR
1700000,4000000,CR
1720000,4000000,CR
1740000,4000000,CR
1760000,4000000,CR
1780000,4000000,CR
1800000,4000000,CR
1820000,4000000,CR
1840000,4000000,CR
1860000,4000000,CR
1880000,4000000,CR
1900000,4000000,CR
1920000,4000000,CR
1940000,4000000,CR
1960000,4000000,CR
1980000,4000000,CR
2000000,4000000,CR
100000,4100000,NR
120000,4100000,NR
140000,4100000,NR
160000,4100000,NR
180000,4100000,NR
200000,4100000,NR
220000,4100000,NR
240000,4100000,NR
260000,4100000,NR
280000,4100000,NR
300000,4100000,NR
320000,4100000,NR
340000,4100000,NR
360000,4100000,NR
380000,4100000,NR
400000,4100000,NR
420000,4100000,NR
440000,4100000,NR
460000,4100000,NR
480000,4100000,NR
500000,4100000,NR
520000,4100000,NR
540000,4100000,CR
560000,4100000,CR
580000,4100000,CR
600000,4100000,CR
620000,4100000,CR
640000,4100000,CR
660000,4100000,CR
680000,4100000,CR
700000,4100000,CR
720000,4100000,CR
740000,4100000,CR
760000,4100000,CR
780000,4100000,CR
800000,4100000,CR
820000,4100000,CR
840000,4100000,CR
860000,4100000,CR
880000,4100000,CR
900000,4100000,CR
920000,4100000,CR
940000,4100000,CR
960000,4100000,CR
980000,4100000,CR
1000000,4100000,CR
1020000,4100000,CR
1040000,4100000,CR
1060000,4100000,CR
1080000,4100000,CR
1100000,4100000,CR
1120000,4100000,CR
1140000,4100000,CR
1160000,4100000,CR
1180000,4100000,CR
1200000,4100000,CR
1220000,4100000,CR
1240000,4100000,CR
1260000,4100000,CR
1280000,4100000,CR
1300000,4100000,CR
1320000,4100000,CR
1340000,4100000,CR
1360000,4100000,CR
1380000,4100000,CR
1400000,4100000,CR
1420000,4100000,CR
1440000,4100000,CR
1460000,4100000,CR
1480000,4100000,CR
1500000,4100000,CR
1520000,4100000,CR
1540000,4100000,CR
1560000,4100000,CR
1580000,4100000,CR
1600000,4100000,CR
1620000,4100000,CR
1640000,4100000,CR
1660000,4100000,CR
1680000,4100000,CR
1700000,4100000,CR
1720000,4100000,CR
1740000,4100000,CR
1760000,4100000,CR
1780000,4100000,CR
1800000,4100000,CR
1820000,4100000,CR
1840000,4100000,CR
1860000,4100000,CR
1880000,4100000,CR
1900000,4100000,CR
1920000,4100000,CR
1940000,4100000,CR
1960000,4100000,CR
1980000,4100000,CR
2000000,4100000,CR
100000,4200000,NR
120000,4200000,NR
140000,4200000,NR
160000,4200000,NR
180000,4200000,NR
200000,4200000,NR
220000,4200000,NR
240000,4200000,NR
260000,4200000,NR
280000,4200000,NR
300000,4200000,NR
320000,4200000,NR
340000,4200000,NR
360000,4200000,NR
380000,4200000,NR
400000,4200000,NR
420000,4200000,NR
440000,4200000,NR
460000,4200000,NR
480000,4200000,NR
500000,4200000,NR
520000,4200000,NR
540000,4200000,CR
560000,4200000,CR
580000,4200000,CR
600000,4200000,CR
620000,4200000,CR
640000,4200000,CR
660000,4200000,CR
680000,4200000,CR
700000,4200000,CR
720000,4200000,CR
740000,4200000,CR
760000,4200000,CR
780000,4200000,CR
800000,4200000,CR
820000,4200000,CR
840000,4200000,CR
860000,4200000,CR
880000,4200000,CR
900000,4200000,CR
920000,4200000,CR
940000,4200000,CR
960000,4200000,CR
980000,4200000,CR
1000000,4200000,CR
1020000,4200000,CR
1040000,4200000,CR
1060000,4200000,CR
1080000,4200000,CR
1100000,4200000,CR
1120000,4200000,CR
1140000,4200000,CR
1160000,4200000,CR
1180000,4200000,CR
1200000,4200000,CR
1220000,4200000,CR
1240000,4200000,CR
1260000,4200000,CR
1280000,4200000,CR
1300000,4200000,CR
1320000,4200000,CR
1340000,4200000,CR
1360000,4200000,CR
1380000,4200000,CR
1400000,4200000,CR
1420000,4200000,CR
1440000,4200000,CR
1460000,4200000,CR
1480000,4200000,CR
1500000,4200000,CR
1520000,4200000,CR
1540000,4200000,CR
1560000,4200000,CR
1580000,4200000,CR
1600000,4200000,CR
1620000,4200000,CR
1640000,4200000,CR
1660000,4200000,CR
1680000,4200000,CR
1700000,4200000,CR
1720000,4200000,CR
1740000,4200000,CR
1760000,4200000,CR
1780000,4200000,CR
1800000,4200000,CR
1820000,4200000,CR
1840000,4200000,CR
1860000,4200000,CR
1880000,4200000,CR
1900000,4200000,CR
1920000,4200000,CR
1940000,4200000,CR
1960000,4200000,CR
1980000,4200000,CR
2000000,4200000,CR
100000,4300000,NR
120000,4300000,NR
140000,4300000,NR
160000,4300000,NR
180000,4300000,NR
200000,4300000,NR
220000,4300000,NR
240000,4300000,NR
260000,4300000,NR
280000,4300000,NR
300000,4300000,NR
320000,4300000,NR
340000,4300000,NR
360000,4300000,NR
380000,4300000,NR
400000,4300000,NR
420000,4300000,NR
440000,4300000,NR
460000,4300000,NR
480000,4300000,NR
500000,4300000,NR
520000,4300000,NR
540000,4300000,NR
560000,4300000,CR
580000,4300000,CR
600000,4300000,CR
620000,4300000,CR
640000,4300000,CR
660000,4300000,CR
680000,4300000,CR
700000,4300000,CR
720000,4300000,CR
740000,4300000,CR
760000,4300000,CR
780000,4300000,CR
800000,4300000,CR
820000,4300000,CR
840000,4300000,CR
860000,4300000,CR
880000,4300000,CR
900000,4300000,CR
920000,4300000,CR
940000,4300000,CR
960000,4300000,CR
980000,4300000,CR
1000000,4300000,CR
1020000,4300000,CR
1040000,4300000,CR
1060000,4300000,CR
1080000,4300000,CR
1100000,4300000,CR
1120000,4300000,CR
1140000,4300000,CR
1160000,4300000,CR
1180000,4300000,CR
1200000,4300000,CR
1220000,4300000,CR
1240000,4300000,CR
1260000,4300000,CR
1280000,4300000,CR
1300000,4300000,CR
1320000,4300000,CR
1340000,4300000,CR
1360000,4300000,CR
1380000,4300000,CR
1400000,4300000,CR
1420000,4300000,CR
1440000,4300000,CR
1460000,4300000,CR
1480000,4300000,CR
1500000,4300000,CR
1520000,4300000,CR
1540000,4300000,CR
1560000,4300000,CR
1580000,4300000,CR
1600000,4300000,CR
1620000,4300000,CR
1640000,4300000,CR
1660000,4300000,CR
1680000,4300000,CR
1700000,4300000,CR
1720000,4300000,CR
1740000,4300000,CR
1760000,4300000,CR
1780000,4300000,CR
1800000,4300000,CR
1820000,4300000,CR
1840000,4300000,CR
1860000,4300000,CR
1880000,4300000,CR
1900000,4300000,CR
1920000,4300000,CR
1940000,4300000,CR
1960000,4300000,CR
1980000,4300000,CR
2000000,4300000,CR
100000,4400000,NR
120000,4400000,NR
140000,4400000,NR
160000,4400000,NR
180000,4400000,NR
200000,4400000,NR
220000,4400000,NR
240000,4400000,NR
260000,4400000,NR
280000,4400000,NR
300000,4400000,NR
320000,4400000,NR
340000,4400000,NR
360000,4400000,NR
380000,4400000,NR
400000,4400000,NR
420000,4400000,NR
440000,4400000,NR
460000,4400000,NR
480000,4400000,NR
500000,4400000,NR
520000,4400000,NR
540000,4400000,NR
560000,4400000,NR
580000,4400000,CR
600000,4400000,CR
620000,4400000,CR
640000,4400000,CR
660000,4400000,CR
680000,4400000,CR
700000,4400000,CR
720000,4400000,CR
740000,4400000,CR
760000,4400000,CR
780000,4400000,CR
800000,4400000,CR
820000,4400000,CR
840000,4400000,CR
860000,4400000,CR
880000,4400000,CR
900000,4400000,CR
920000,4400000,CR
940000,4400000,CR
960000,4400000,CR
980000,4400000,CR
1000000,4400000,CR
1020000,4400000,CR
1040000,4400000,CR
1060000,4400000,CR
1080000,4400000,CR
1100000,4400000,CR
1120000,4400000,CR
1140000,4400000,CR
1160000,4400000,CR
1180000,4400000,CR
1200000,4400000,CR
1220000,4400000,CR
1240000,4400000,CR
1260000,4400000,CR
1280000,4400000,CR
1300000,4400000,CR
1320000,4400000,CR
1340000,4400000,CR
1360000,4400000,CR
1380000,4400000,CR
1400000,4400000,CR
1420000,4400000,CR
1440000,4400000,CR
1460000,4400000,CR
1480000,4400000,CR
1500000,4400000,CR
1520000,4400000,CR
1540000,4400000,CR
1560000,4400000,CR
1580000,4400000,CR
1600000,4400000,CR
1620000,4400000,CR
1640000,4400000,CR
1660000,4400000,CR
1680000,4400000,CR
1700000,4400000,CR
1720000,4400000,CR
1740000,4400000,CR
1760000,4400000,CR
1780000,4400000,CR
1800000,4400000,CR
1820000,4400000,CR
1840000,4400000,CR
1860000,4400000,CR
1880000,4400000,CR
1900000,4400000,CR
1920000,4400000,CR
1940000,4400000,CR
1960000,4400000,CR
1980000,4400000,CR
2000000,4400000,CR
100000,4500000,NR
120000,4500000,NR
140000,4500000,NR
160000,4500000,NR
180000,4500000,NR
200000,4500000,NR
220000,4500000,NR
240000,4500000,NR
260000,4500000,NR
280000,4500000,NR
300000,4500000,NR
320000,4500000,NR
340000,4500000,NR
360000,4500000,NR
380000,4500000,NR
400000,4500000,NR
420000,4500000,NR
440000,4500000,NR
460000,4500000,NR
480000,4500000,NR
500000,4500000,NR
520000,4500000,NR
540000,4500000,NR
560000,4500000,NR
580000,4500000,CR
600000,4500000,CR
620000,4500000,CR
640000,4500000,CR
660000,4500000,CR
680000,4500000,CR
700000,4500000,CR
720000,4500000,CR
740000,4500000,CR
760000,4500000,CR
780000,4500000,CR
800000,4500000,CR
820000,4500000,CR
840000,4500000,CR
860000,4500000,CR
880000,4500000,CR
900000,4500000,CR
920000,4500000,CR
940000,4500000,CR
960000,4500000,CR
980000,4500000,CR
1000000,4500000,CR
1020000,4500000,CR
1040000,4500000,CR
1060000,4500000,CR
1080000,4500000,CR
1100000,4500000,CR
1120000,4500000,CR
1140000,4500000,CR
1160000,4500000,CR
1180000,4500000,CR
1200000,4500000,CR
1220000,4500000,CR
1240000,4500000,CR
1260000,4500000,CR
1280000,4500000,CR
1300000,4500000,CR
1320000,4500000,CR
1340000,4500000,CR
1360000,4500000,CR
1380000,4500000,CR
1400000,4500000,CR
1420000,4500000,CR
1440000,4500000,CR
1460000,4500000,CR
1480000,4500000,CR
1500000,4500000,CR
1520000,4500000,CR
1540000,4500000,CR
1560000,4500000,CR
1580000,4500000,CR
1600000,4500000,CR
1620000,4500000,CR
1640000,4500000,CR
1660000,4500000,CR
1680000,4500000,CR
1700000,4500000,CR
1720000,4500000,CR
1740000,4500000,CR
1760000,4500000,CR
1780000,4500000,CR
1800000,4500000,CR
1820000,4500000,CR
1840000,4500000,CR
1860000,4500000,CR
1880000,4500000,CR
1900000,4500000,CR
1920000,4500000,CR
1940000,4500000,CR
1960000,4500000,CR
1980000,4500000,CR
2000000,4500000,CR
100000,4600000,NR
120000,4600000,NR
140000,4600000,NR
160000,4600000,NR
180000,4600000,NR
200000,4600000,NR
220000,4600000,NR
240000,4600000,NR
260000,4600000,NR
280000,4600000,NR
300000,4600000,NR
320000,4600000,NR
340000,4600000,NR
360000,4600000,NR
380000,4600000,NR
400000,4600000,NR
420000,4600000,NR
440000,4600000,NR
460000,4600000,NR
480000,4600000,NR
500000,4600000,NR
520000,4600000,NR
540000,4600000,NR
560000,4600000,NR
580000,4600000,NR
600000,4600000,CR
620000,4600000,CR
640000,4600000,CR
660000,4600000,CR
680000,4600000,CR
700000,4600000,CR
720000,4600000,CR
740000,4600000,CR
760000,4600000,CR
780000,4600000,CR
800000,4600000,CR
820000,4600000,CR
840000,4600000,CR
860000,4600000,CR
880000,4600000,CR
900000,4600000,CR
920000,4600000,CR
940000,4600000,CR
960000,4600000,CR
980000,4600000,CR
1000000,4600000,CR
1020000,4600000,CR
1040000,4600000,CR
1060000,4600000,CR
1080000,4600000,CR
1100000,4600000,CR
1120000,4600000,CR
1140000,4600000,CR
1160000,4600000,CR
1180000,4600000,CR
1200000,4600000,CR
1220000,4600000,CR
1240000,4600000,CR
1260000,4600000,CR
1280000,4600000,CR
1300000,4600000,CR
1320000,4600000,CR
1340000,4600000,CR
1360000,4600000,CR
1380000,4600000,CR
1400000,4600000,CR
1420000,4600000,CR
1440000,4600000,CR
1460000,4600000,CR
1480000,4600000,CR
1500000,4600000,CR
1520000,4600000,CR
1540000,4600000,CR
1560000,4600000,CR
1580000,4600000,CR
1600000,4600000,CR
1620000,4600000,CR
1640000,4600000,CR
1660000,4600000,CR
1680000,4600000,CR
1700000,4600000,CR
1720000,4600000,CR
1740000,4600000,CR
1760000,4600000,CR
1780000,4600000,CR
1800000,4600000,CR
1820000,4600000,CR
1840000,4600000,CR
1860000,4600000,CR
1880000,4600000,CR
1900000,4600000,CR
1920000,4600000,CR
1940000,4600000,CR
1960000,4600000,CR
1980000,4600000,CR
2000000,4600000,CR
100000,4700000,NR
120000,4700000,NR
140000,4700000,NR
160000,4700000,NR
180000,4700000,NR
200000,4700000,NR
220000,4700000,NR
240000,4700000,NR
260000,4700000,NR
280000,4700000,NR
300000,4700000,NR
320000,4700000,NR
340000,4700000,NR
360000,4700000,NR
380000,4700000,NR
400000,4700000,NR
420000,4700000,NR
440000,4700000,NR
460000,4700000,NR
480000,4700000,NR
500000,4700000,NR
520000,4700000,NR
540000,4700000,NR
560000,4700000,NR
580000,4700000,NR
600000,4700000,NR
620000,4700000,CR
640000,4700000,CR
660000,4700000,CR
680000,4700000,CR
700000,4700000,CR
720000,4700000,CR
740000,4700000,CR
760000,4700000,CR
780000,4700000,CR
800000,4700000,CR
820000,4700000,CR
840000,4700000,CR
860000,4700000,CR
880000,4700000,CR
900000,4700000,CR
920000,4700000,CR
940000,4700000,CR
960000,4700000,CR
980000,4700000,CR
1000000,4700000,CR
1020000,4700000,CR
1040000,4700000,CR
1060000,4700000,CR
1080000,4700000,CR
1100000,4700000,CR
1120000,4700000,CR
1140000,4700000,CR
1160000,4700000,CR
1180000,4700000,CR
1200000,4700000,CR
1220000,4700000,CR
1240000,4700000,CR
1260000,4700000,CR
1280000,4700000,CR
1300000,4700000,CR
1320000,4700000,CR
1340000,4700000,CR
1360000,4700000,CR
1380000,4700000,CR
1400000,4700000,CR
1420000,4700000,CR
1440000,4700000,CR
1460000,4700000,CR
1480000,4700000,CR
1500000,4700000,CR
1520000,4700000,CR
1540000,4700000,CR
1560000,4700000,CR
1580000,4700000,CR
1600000,4700000,CR
